Title|URL
Application-Driven Networking with Consul-Terraform-Sync and Cisco ACI - DEVNET-3005 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-3005.pdf
Application Security in the Cloud Native world - BRKSEC-1139 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSEC-1139.pdf
Architecting AI-delivered customer experiences with Webex Contact Center - BRKCCT-2522 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKCCT-2522.pdf
Architecting Hybrid Multicloud Infrastructures - BRKDCN-2616 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2616.pdf
Architecting SASE into your infrastructure using Cisco Secure Connect - CISCOU-1036 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-1036.pdf
Architecting Your Cloud Transition with Cisco Security - TECSEC-2011 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/TECSEC-2011.pdf
Architecture Options for Extending the Enterprise WAN Securely Into Public Cloud Providers - BRKNWT-2126 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKNWT-2126.pdf
Are you Managing your Network, or is your Network Managing you? - CENDCN-1762 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CENDCN-1762.pdf
Are you smarter than a network engineer? - CISCOU-1031 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-1031.pdf
A spectrum of Wireless Designs with Cisco Meraki - BRKEWN-1327 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKEWN-1327.pdf
Atomic Config Replace with Cisco Catalyst 9000 - DEVNET-2385 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2385.pdf
Automated approach to optimize and Analyse your Firewall rules - LABSEC-2055 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSEC-2055.pdf
Automate the Deployment of a Wireless Network with the Help of Cisco Catalyst Center - BRKOPS-2402 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKOPS-2402.pdf
Automate Traditional Three-Tier vPC-Based Deployment Using NDFC - BRKDCN-1659 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-1659.pdf
Automating Cisco Secure Firewall in public cloud using Terraform - DEVNET-1023 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-1023.pdf
Automating Cisco Secure Workload with Terraform for Efficient Micro-Segmentation - DEVNET-2314 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2314.pdf
Automating configuration on FMC using FMC-Terraform provider - DEVNET-2313 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2313.pdf
Automating ISE with Ansible - DEVWKS-1537 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-1537.pdf
Automating NDFC with Ansible & NetDevOps! - LTRDCN-2621 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LTRDCN-2621.pdf
Automating Network Tasks with Cisco NX-OS Device-Level APIs - DEVWKS-2037 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-2037.pdf
Automating OT Services with Cisco Catalyst Center - BRKIOT-2016 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKIOT-2016.pdf
Automation: Key to Modernized Operations by Cisco Crosswork Network Controller - BRKSPG-2551 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSPG-2551.pdf
Be a HERO of Employee Experience with the Cisco-Powered, Future-Proofed Workplace! - CENCOL-1760 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CENCOL-1760.pdf
Become a network doctor using packet captures and Wireshark - CISCOU-2036 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-2036.pdf
Begin your journey to API webhook apps using Meraki and Docker (DevNet Theatre/Classroom) - DEVNET-1142 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-1142.pdf
Best Troubleshooting Practices in Secure Endpoint Deployment - LABSEC-2313 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSEC-2313.pdf
Big Iron and Sustainability: Measurement, Modeling, Efficiency, and Management - BRKSPG-2318 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSPG-2318.pdf
Border Gateway Protocol Fundamentals - BRKENT-1179 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENT-1179.pdf
Break-Fix: Troubleshooting on Routing and Switching - LABTRS-2379 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABTRS-2379.pdf
Bridging the Gap: Harnessing Technology and Skills Development for Social Inclusion and Economic Resilience - CNCBU-1715 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CNCBU-1715.pdf
Building a High-Performance AI Data Center using Nexus, UCS, and NVIDIA GPUs - BRKDCN-2613 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2613.pdf
Building ANZ Bank's Future: Driving Innovation across the Network, Data Platforms and AI - ITLGEN-1024 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/ITLGEN-1024.pdf
Building Cisco SD-Access Fabric with Catalyst Center - LTRARC-1050 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LTRARC-1050.pdf
Building Digital Resilience - CENDCN-1759 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CENDCN-1759.pdf
Building Incident Response Actions for Meraki using Cisco XDR Orchestration Workflows - DEVNET-2057 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2057.pdf
Building SDWANs with Cisco Firewall! - BRKSEC-2018 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSEC-2018.pdf
Building the Modern SOC: Enhancing Cisco Breach Protection with Splunk - TECSEC-2595 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/TECSEC-2595.pdf
Build it Yourself: VXLAN EVPN Fabric - LABDCN-2009 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABDCN-2009.pdf
Build Scalable Data-Driven Networks Using Splunk for Service Providers - BRKSPG-2589 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSPG-2589.pdf
Build your first GenAI Assistant using local Data from Scratch - DEVWKS-2127 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-2127.pdf
Catalyst 9800 Configuration Best Practices - BRKEWN-2339 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKEWN-2339.pdf
Catalyst SD-WAN: Start Here - BRKENT-2108 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENT-2108.pdf
CCNA Prep: Spanning-Tree Challenge - CISCOU-2032 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-2032.pdf
CCNP: Diving into the new Multicloud Certifications - BRKCRT-2679 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKCRT-2679.pdf
CCNP Enterprise ENARSI - Implementing Cisco Enterprise Advanced Routing and Services Practice Lab - LABCRT-2460 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABCRT-2460.pdf
CCNP Enterprise ENCOR - Core Enterprise Network Technologies Practice Lab - LABCRT-2452 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABCRT-2452.pdf
CCNP Enterprise Hands-On Troubleshooting v2.0 - LTRCRT-2002 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LTRCRT-2002.pdf
CCNP Prep: OSPF LSAs and Special Areas - CISCOU-2039 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-2039.pdf
Celebration with Cisco Pride - GENIF-1000 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/GENIF-1000.pdf
ChatBot for Catalyst Center - an Open-Source GenAI based Bot - DEVNET-3000 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-3000.pdf
CI/CD Pipelines for Infrastructure Automation - CISCOU-2041 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-2041.pdf
Cisco APIs for a sustainable future - DEVNET-1022 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-1022.pdf
Cisco Catalyst 9000 Switching Software Innovations and Solutions - TECENS-2618 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/TECENS-2618.pdf
Cisco Catalyst and Meraki SD-WAN: The Power of One - LTRENT-1423 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LTRENT-1423.pdf
Cisco Catalyst Center (formerly Cisco DNA Center) Troubleshooting Tools - LABOPS-2105 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABOPS-2105.pdf
Cisco Catalyst Center Open-Source Integration with Microsoft Teams - DEVNET-2410 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2410.pdf
Cisco Catalyst Center Platform: APIs, Event Notifications, Integrations, and DevOps Resources - DEVNET-1087 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-1087.pdf
Cisco Catalyst Center & Targeting Event Notifications via Webex Messaging - DEVWKS-2041 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-2041.pdf
Cisco Catalyst SD-WAN Fundamentals - CISCOU-2034 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-2034.pdf
Cisco Certification Portfolio Updates - CISCOU-1037 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CISCOU-1037.pdf
Cisco Collaboration Devices as Open Platform - BRKCOL-2525 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKCOL-2525.pdf
Cisco Customer Experience Live Trivia - CXLTS-1001 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CXLTS-1001.pdf
Cisco Hyperfabric Lab - LABDCN-2619 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABDCN-2619.pdf
Cisco Hypershield: ​a New Era of AI-Native Security for Data Centers and Cloud - BRKSEC-1501 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSEC-1501.pdf
Cisco Hypershield Security for the AI-scale data center? - WOSSEC-1001 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/WOSSEC-1001.pdf
Cisco IOS-XR EVPN VPWS Service over SR-TE - LABSPG-2782 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSPG-2782.pdf
Cisco IOS XR Segment Routing Flexible Algorithm - LABSPG-2783 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSPG-2783.pdf
Cisco IS-IS and Segment Routing 101 - LABSPG-1785 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSPG-1785.pdf
Cisco Keynote: Go Beyond - GENKEY-2103 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/GENKEY-2103.pdf
Cisco Live Celebration Event - CLC-1000 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CLC-1000.pdf
Cisco Meraki: A Simple, Intuitive, and Secure Network Platform - LABOPS-2968 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABOPS-2968.pdf
Cisco Multicast Routing on IOS-XR - LABSPG-2788 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSPG-2788.pdf
Cisco Nexus 9000 Architecture - BRKDCN-3939 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-3939.pdf
Cisco Remote Automation Development Kit (RADKit) - CXLTS-1002 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CXLTS-1002.pdf
Cisco SD-Access LISP VXLAN Fabric Best Practices: Design and Deployment - BRKENS-2502 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENS-2502.pdf
Cisco Secure Access: Deep Dive into ZTNA and Private App Access - BRKSEC-2729 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSEC-2729.pdf
Cisco Secure Access: Overview and End-to-end flow review - BRKSEC-1708 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSEC-1708.pdf
Cisco Secure Access (SSE) Hands on Lab - LTRSEC-3075 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LTRSEC-3075.pdf
Cisco Secure Access (SSE) Hands on Lab - LABSEC-3075 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSEC-3075.pdf
Cisco Segment Routing BGP Prefix-SID in Inter-AS Network Lab - LABSPG-2784 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSPG-2784.pdf
Cisco Software-Defined Access LISP Solution Fundamentals - BRKENS-2810 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENS-2810.pdf
Cisco & Splunk Full Stack Observability - BRKAPP-1544 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKAPP-1544.pdf
Cisco SSE for Secure Internet Access - The Goldilocks Solution - BRKSEC-2580 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSEC-2580.pdf
Cisco's Unified Agent: Cisco Secure Client. Bringing AnyConnect, Secure Endpoint, Orbital, Secure Access & Umbrella Together - BRKSEC-2834 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKSEC-2834.pdf
Cisco XRv Ethernet VPN Implementation and Troubleshooting - LABSPG-2786 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSPG-2786.pdf
Classical Three-Tier Architecture to BGP EVPN Campus Architecture: Evolution and Implementation - BRKENS-2188 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENS-2188.pdf
Cloud Security APIs and Splunk: Best Practices In Practice - DEVNET-2125 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2125.pdf
Collaboration AI: From Supervised to Generative - BRKCOL-1661 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKCOL-1661.pdf
Collaboration Room Design and Customisation - BRKCOL-2533 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKCOL-2533.pdf
Collaboration Security - BRKCOL-2528 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKCOL-2528.pdf
Configure the New ISE 3.3 and DUO MFA integration - LABSEC-1304 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABSEC-1304.pdf
Configuring and Troubleshooting mDNS in 9800 Wireless LAN Controller - TACENT-2019 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/TACENT-2019.pdf
Configuring OpenTelemetry to Gain Business Context Across Your Ecosystem with Cisco & Splunk Observability Cloud. - DEVWKS-2456 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-2456.pdf
Connect and Protect: Why Cisco is the right partner for success in a rapidly changing world - CENDCN-1761 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CENDCN-1761.pdf
Content Corner - JAMF - CNCPS-1717 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CNCPS-1717.pdf
Content Corner - Optus - CNCPS-1709 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CNCPS-1709.pdf
Control Hub for collaboration management and analytics - BRKCOL-2529 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKCOL-2529.pdf
Customer Case Studies: Lessons Learned from Cisco's SD-WAN Design Council - BRKENS-2720 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENS-2720.pdf
Customer Heros Awards - CXLTS-1008 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/CXLTS-1008.pdf
Cut the Cord: Design Principles to Deliver a Wireless-First Enterprise - BRKEWN-1107 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKEWN-1107.pdf
Day 2 Operations with Cisco Nexus Dashboard Insights Use Cases - BRKDCN-2615 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2615.pdf
Demystifying Cisco Secure Access and Umbrella APIs - DEVNET-2274 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2274.pdf
Demystifying Malware: Practical Analysis Techniques - DEVNET-2329 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2329.pdf
Demystifying web re-directs: ISE Guest and Posture - TACSEC-2014 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/TACSEC-2014.pdf
Demystifying Wi-Fi Throughput in Meraki Environments - TACMER-2000 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/TACMER-2000.pdf
Deploy Cisco Catalyst Center with Rest-API's in Seconds - DEVWKS-1004 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-1004.pdf
Deploy FTD and FMC on Google Cloud Using Terraform - DEVWKS-2983 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-2983.pdf
Deploying Cisco Catalyst Center in Seconds with CICD - DEVNET-2176 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-2176.pdf
Deploying Local Gateway for Webex Calling - LABCOL-2417 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/LABCOL-2417.pdf
Deploying Nexus Dashboard in Your Organization - BRKDCN-2914 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2914.pdf
Deploying XRd: Docker and Kubernetes - DEVWKS-2132 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVWKS-2132.pdf
Deploying Your First Cisco SD-Access Project - BRKENS-2824 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENS-2824.pdf
Deployment of VXLAN EVPN Gateways with Cisco ACI for the Interconnection of Heterogeneous Data Center Fabrics - BRKDCN-2634 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2634.pdf
Design and Automate Microsegmentation in NX-OS VXLAN EVPN Fabrics Using VXLAN Group Policy Option (GPO) and NDFC - BRKDCN-2633 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2633.pdf
Design, Automate, and Manage VXLAN BGP EVPN Multi-Site with NDFC - BRKDCN-2128 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2128.pdf
Designing High Availability for Your Data Center with Resiliency - BRKDCN-2947 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKDCN-2947.pdf
Designing Highly Available Networks Using Catalyst 9000 Series Switches - BRKENS-2095 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKENS-2095.pdf
Detect and Stop breaches - WOSSEC-1004 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/WOSSEC-1004.pdf
DevNet Expert Techtorial - TECCRT-3778 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/TECCRT-3778.pdf
DevOps tools fight for relevance! - DEVNET-1280 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/DEVNET-1280.pdf
Digital Experience Assurance: Using ThousandEyes to identify the root cause of outages and degradations. - BRKAPP-2160 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKAPP-2160.pdf
Digital Lego: Operations with Cisco's Comprehensive Portfolio - BRKXAR-2721 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKXAR-2721.pdf
Digitization of OT – Increasing visibility, scalability and simple secure remote access - BRKIOT-2081 | https://www.ciscolive.com/c/dam/r/ciscolive/apjc/docs/2024/pdf/BRKIOT-2081.pdf
