Title|URL
ACI L4-L7 Policy-Based Redirect (PBR) Deep Dive and Tips – BRKDCN-3982 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-3982.pdf
ACI Multi-Site Architecture and Deployment – BRKDCN-2980 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2980.pdf
ACI: the foundation of an internal private cloud – BRKDCN-2984 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2984.pdf
ACI Troubleshooting: A deep dive into PBR – BRKDCN-3915 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-3915.pdf
ACI Troubleshooting: Advanced L3out Features – BRKDCN-3678 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-3678.pdf
Adopting Multi-Cloud Environments with help of Cisco Full-Stack Observability (FSO) – BRKCLD-2769 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCLD-2769.pdf
Advanced RF Tuning for Wi-Fi6E with Catalyst Wireless: Become an Expert, While Getting a Little Help from AI – BRKEWN-3413 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKEWN-3413.pdf
Advanced SD-WAN Routing Troubleshooting  – BRKTRS-3793 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKTRS-3793.pdf
Advanced Troubleshooting of cat8k,asr1k, ISR and SD-WAN Edge Made Easy – BRKTRS-3475 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKTRS-3475.pdf
A Framework for Industry-Aligned Data Security and Privacy – PSOCX-2111 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOCX-2111.pdf
Agility @ Scale and Pace – Making it a Reality! – ITLGEN-2212 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/ITLGEN-2212.pdf
A global view on Zero-Trust - mapping your business resilience requirements – PSOSEC-1210 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOSEC-1210.pdf
AI and Cognitive Collaboration – BRKCOL-1871 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-1871.pdf
AIOps: the Next Evolution of IT Operations – PSOMS-1330 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOMS-1330.pdf
All You Need to Know about Forwarding on the Catalyst 8500 and 8500L Platforms – BRKENT-2653 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENT-2653.pdf
A Network Engineer's Blueprint for ACI Forwarding – BRKDCN-3900 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-3900.pdf
A New Hybrid World: How to Win In the Changing Talent Market – ITLGEN-2105 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/ITLGEN-2105.pdf
Ansible for Collaboration Automation – DEVNET-2054 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2054.pdf
Antibiotik Stewardship (ABS) – hosted by Plug and Play SAS + Cisco AI Appliance – CSSDCN-2447 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/CSSDCN-2447.pdf
API Design-First - Not Just Another Pretty Interface – DEVNET-1092 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-1092.pdf
API Middle-tier for Dummies, or How to Make your UI Developers Happy by Stitching all your APIs Together. – DEVNET-2158 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2158.pdf
Application-Driven Networking with Consul-Terraform-Sync and Cisco ACI – DEVNET-3005 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-3005.pdf
Application Security for Kubernetes and Cloud Native Worlds – DEVNET-2330 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2330.pdf
Application Security - The Final Frontier – BRKSEC-1139 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-1139.pdf
Approach to Cloud Networking - SDN to Traditional Solutions – BRKCLD-1446 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCLD-1446.pdf
Architecting Hybrid Multi-Cloud Infrastructures – BRKDCN-2621 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2621.pdf
Architecting Next Generation Wireless Network with Catalyst Wi-Fi 6E Access Points – BRKEWN-2024 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKEWN-2024.pdf
A Skills Data Foundation: Building a skills-based talent Journey at Cisco – ITLGEN-2208 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/ITLGEN-2208.pdf
Aston Martin and FlexPod - a Winning Team – BRKPAR-2910 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKPAR-2910.pdf
At the peak of its Hype Cycle, Discover Cyber Asset attack Surface Management with Cisco and JupiterOne  – BRKSEC-2194 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2194.pdf
Authentication, Authorization and Provisioning for Cisco Collaboration – BRKCOL-2007 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-2007.pdf
Automate 5G Datacentre and Transport Components with NSO Cross-Domain Function Packs.  – BRKSPG-2664 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSPG-2664.pdf
Automate and Simplify Your Ransomware Defense with SecureX – DEVNET-1456 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-1456.pdf
Automate IT Management – PSOCX-2113 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOCX-2113.pdf
Automate Migration from Cisco or 3rd party Infra to ACI – DEVNET-2409 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2409.pdf
Automate the Deployment of a Wireless Network with the Help of Cisco DNA Center – BRKOPS-2402 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2402.pdf
Automate your Security Operations (SecOps) with 10 Clicks in Cisco SecureX without Writing any Line of Code – DEVNET-2214 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2214.pdf
Automating Cloud Network Controller Operations on Public Clouds – DEVNET-2686 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2686.pdf
Automating Highly Available Data Center Architecture with NDO and NDFC – BRKDCN-2931 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2931.pdf
Automating Migration to Webex Calling – DEVNET-2100 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2100.pdf
Automating Multi-Cloud Networking with Nexus Dashboard Orchestrator and Terraform – DEVNET-1326 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-1326.pdf
Automating Security: Just Because You Can, Doesn't Mean You Should – BRKSEC-2354 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2354.pdf
Automating your SecOps and Application Delivery Using CI/CD Pipeline  – DEVNET-1182 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-1182.pdf
Automation &amp; Orchestration Strategies for the Cloud-First Enterprise – BRKCLD-1444 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCLD-1444.pdf
Avoid Tripping on Your Feet with Agile Infrastructure Engineering – BRKOPS-1114 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-1114.pdf
Becoming a Wi-Fi Guest star: Better Practices for Guest Networks on Cisco Catalyst Wireless – BRKEWN-2284 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKEWN-2284.pdf
Beginner’s Guide to Enterprise Network Monitoring with ThousandEyes – BRKENT-1656 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENT-1656.pdf
Best Practice for Prime to Cisco DNA Center Migration – BRKOPS-2540 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2540.pdf
Best practice of Virtual Port Channel in VXLAN – BRKDCN-2912 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2912.pdf
Best Practice on Successful Deployment of Webex Expert on Demand on Augmented Reality Devices – BRKCOL-2991 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-2991.pdf
Best Practices for Migration from Jabber to Wx App – BRKCOL-2328 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-2328.pdf
Best Practices to Easily Accelerate Network Automation with DDI – BRKPAR-2901 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKPAR-2901.pdf
BGP EVPN in Enterprise Campus with Catalyst 9000 Switches – BRKENS-2092 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2092.pdf
Breach Prevention: An Effective Security Awareness Program – BRKSEC-2120 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2120.pdf
Breaking Up with Complexity and Starting a Relationship with Cloud Simplicity: Learn How Cisco Data Center and Cloud Solutions Can Help – PSOCLD-1800 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOCLD-1800.pdf
Bring your Metaverse in Webex Meetings with 3DFrame – BRKCOL-2446 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-2446.pdf
Build a Simple yet Powerful CI/CD Pipeline with Cisco ACI and Nexus Dashboard Insights – DEVNET-2473 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2473.pdf
Build custom security advisory notification systems using Cisco PSIRT APIs – DEVNET-2806 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2806.pdf
Building A Bridge To The Future – BRKPAR-2912 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKPAR-2912.pdf
Building a Private, Multi-Cloud Network in Minutes. Live. – BRKPAR-2965 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKPAR-2965.pdf
Building, Proving, and Extending Detections in Secure Analytics – BRKSEC-2931 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2931.pdf
Building Trustworthy Critical Infrastructure with IOS-XR Platforms – BRKSPG-2868 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSPG-2868.pdf
Building your Certification Test Suites using pyATS – DEVNET-2744 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2744.pdf
Build Intelligent Ansible Playbooks – DEVNET-2050 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2050.pdf
But... why do I need a Service Mesh? – BRKCLD-2365 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCLD-2365.pdf
Catalyst 9000 IOS-XE Innovations: Edge Services using App-Hosting, Programmability and Cloud – DEVNET-2573 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2573.pdf
Catalyst 9000 SiliconOne and IOS XE Architecture and Innovation – BRKARC-2092 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKARC-2092.pdf
Catalyst 9000 Switching QoS Deep Dive – BRKENS-2096 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2096.pdf
Catalyst Powered SmartBuildings - Beyond PoE Connectivity – BRKENS-2091 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2091.pdf
Catalyst Wireless Supercharged by Cisco DNA Center: The Ultimate Guide to Bring Your Wireless Operation to the Next Level – BRKEWN-2667 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKEWN-2667.pdf
Cat and Mouse - Defender's need better Mousetraps! – BRKSEC-2487 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2487.pdf
CCIE Data Center Overview – BRKCRT-3000 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCRT-3000.pdf
CI/CD Pipelines for Infrastructure Automation – DEVNET-2261 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2261.pdf
Cisco 8000 Technical Update: Powered by Silicon One &amp; IOS XR7  – BRKSPG-2944 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSPG-2944.pdf
Cisco ACI Multi-Pod Design and Deployment – BRKDCN-2949 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2949.pdf
Cisco Catalyst 8200 / 8300 Series Access Edge Platforms Deep Dive – BRKARC-2882 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKARC-2882.pdf
Cisco Catalyst 8500 Series Edge Platform Deep Dive – BRKARC-2885 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKARC-2885.pdf
Cisco Catalyst Wi-Fi 6/6E Powered by AI-Driven Wireless Assurance – BRKEWN-2029 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKEWN-2029.pdf
Cisco Cloud Network Controller - Hybrid Multi-Cloud Infrastructure and Policy Automation enabler – BRKDCN-2653 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2653.pdf
Cisco Desk Series Deep Dive – BRKCOL-2390 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-2390.pdf
Cisco DNA Center: Understanding and Troubleshooting Common issues in Disaster Recovery – BRKOPS-2161 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2161.pdf
Cisco DNA Center Upgrade Best Practices  – BRKOPS-2170 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2170.pdf
Cisco Full-Stack Observability Platform: AppyDynamics and Cisco FSO Platform – PSOAPP-1538 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOAPP-1538.pdf
Cisco Full Stack Observability - Solving Problems End-to-End  – BRKOPS-2259 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2259.pdf
Cisco Hybrid Cloud building blocks – DEVNET-1221 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-1221.pdf
Cisco Industrial Ethernet Switching: The foundation for industrial networks (systems), anywhere and everywhere – PSOIOT-1201 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOIOT-1201.pdf
Cisco Intent Based Cross and Multidomain Integrations for SDA and SD-WAN – BRKXAR-2001 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKXAR-2001.pdf
Cisco IT: How We Developed the Hybrid Worker Network Solution for Cisco Employees – BRKCOC-2120 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOC-2120.pdf
CiscoLive:  Brought To You By Cisco NSO and Cisco Modeling Labs – BRKOPS-2040 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2040.pdf
Cisco Live Network and NOC: Panel Discussion - PNLNMS – 1035 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/1035.pdf
Cisco Meraki: Enabling Infrastructure as Code – BRKMER-2663 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKMER-2663.pdf
Cisco Networking Takeover Session – DEVNET-1687 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-1687.pdf
Cisco SD-Access and Multi-Domain Segmentation – BRKENS-2819 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2819.pdf
Cisco SD-Access Best Practices - Design and Deployment  – BRKENS-2502 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2502.pdf
Cisco SD-Access – Connecting Multiple Sites in a Single Fabric Domain – BRKENS-2815 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2815.pdf
Cisco SD-WAN Cloud OnRamp for Multicloud - from Connectivity to Application Integration – BRKENT-2060 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENT-2060.pdf
Cisco SD-WAN: Start Here – BRKENT-2108 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENT-2108.pdf
Cisco SD-WAN UX2.0 – a simplified but rich user experience – BRKENT-1195 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENT-1195.pdf
Cisco+ Secure Connect - Connect and Secure with Meraki  – BRKMER-1003 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKMER-1003.pdf
Cisco Secure Firewall: Driving Security Resilience Across a Hybrid and Multicloud World – PSOSEC-1211 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/PSOSEC-1211.pdf
Cisco Secure Hybrid SWG - Your First Step to Your SASE Journey    – BRKSEC-2218 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2218.pdf
Cisco's Malware Defense Cloud and Secure Malware Analytics Integrations – BRKSEC-2242 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2242.pdf
Cisco Software Defined Access - Under the Hood  – BRKENS-2810 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2810.pdf
Cisco Solutions for Mission-Critical Mobile Infrastructure in Industrial IOT Environments – BRKIOT-2356 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKIOT-2356.pdf
Cisco Sovereign Cloud – BRKCLD-2434 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCLD-2434.pdf
Cisco Spaces: How to Turn your Wi-Fi Network into Location Based Intelligence – BRKEWN-2042 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKEWN-2042.pdf
Cisco's Unified Agent: Cisco Secure Client. Bringing AMP, AnyConnect, Orbital &amp; Umbrella together – BRKSEC-2834 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSEC-2834.pdf
Cisco UCS Security - Architecture, Operations, and Innovations – BRKDCN-2629 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2629.pdf
Cisco Ultra Cloud Core - Taking 2G, 3G, 4G and 5G Towards a Common Cloud-Based Mobile Core Future – BRKSPM-2038 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSPM-2038.pdf
Cisco Wi-Fi: how to tune your design and configurations for your most demanding clients and applications  – BRKEWN-2926 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKEWN-2926.pdf
Cisco Zero Trust for the Workforce: Device-Focused Deep-Dive – BRKCOC-2620 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOC-2620.pdf
ClickOps to GitOps - Cisco DNA Center Infrastructure-as-Code Use Cases – DEVNET-2739 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2739.pdf
Cloud Native Observability – BRKCLD-2158 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCLD-2158.pdf
Cloud-Ready Converged SDN Transport – BRKSPG-2315 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSPG-2315.pdf
Collaboration's Automated Decisions: Building in Security, Privacy, and Human Rights by Design – BRKCOL-2330 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-2330.pdf
Come Sit with Us: Creating more equitable seats at the table for women in IT – ITLGEN-2209 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/ITLGEN-2209.pdf
Conducting Humane Code Reviews – DEVNET-1241 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-1241.pdf
Config-as-Code – Maintain and deploy Cisco DNAC templates in a CICD Pipeline – BRKDEV-2985 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDEV-2985.pdf
Confronting Realities. Protecting the Enterprise from Cyber Attack – ITLGEN-2213 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/ITLGEN-2213.pdf
Connected Factory Architecture  – BRKIOT-2720 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKIOT-2720.pdf
Connecting and Securing Renewable Energy - Enabling Green Technologies with Cisco IoT – BRKIOT-1203 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKIOT-1203.pdf
Connecting Cisco SD-Access to the External World – BRKENS-2811 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKENS-2811.pdf
Connecting On-prem network to Public Cloud using Nexus Hybrid Cloud – BRKDCN-2671 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2671.pdf
Considerations on Datacenter Sustainability – BRKDCN-2625 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2625.pdf
Contact Center Enterprise (CCE) digital channels integration powered by Webex Connect – BRKCCT-2027 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCCT-2027.pdf
Containerizing the ThousandEyes Enterprise Agent for Platform Integration (50m) – BRKAPP-2727 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKAPP-2727.pdf
Containers &amp; You: The Azure Edition – DEVNET-2302 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2302.pdf
Converting Meeting Site Management from Site Admin to Control Hub – BRKCOL-2006 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKCOL-2006.pdf
Crafting a Business Relevant Mindset: Connecting your Work to Business Value – BRKARC-2036 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKARC-2036.pdf
Create Exceptional Experiences with Digital and Human Intelligence – INTGEN-1467 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/INTGEN-1467.pdf
Creating a Network Digital Twin to Leverage Automated Testing with CI/CD Pipelines   – BRKOPS-2317 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2317.pdf
Cross-Domain Integration: Troubleshooting Cisco SD-Access - SD-WAN Integration – BRKTRS-3457 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKTRS-3457.pdf
CrossWork APIs Zero to Hero – DEVNET-2405 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/DEVNET-2405.pdf
Crosswork Hierarchical Controller  - Cross layer-vendor-domain Automation – BRKSP-2080 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKSP-2080.pdf
Custom Correlation on AppDynamics: The Secret Weapon for True Business Transaction Visibility – BRKAPP-3503 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKAPP-3503.pdf
Custom Workflows for the Cisco DNA Center Integration with ServiceNow – BRKOPS-2471 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKOPS-2471.pdf
CX Customer Success: Automation is Fueling du-Telecom Digital Transformation – CSSSPG-1065 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/CSSSPG-1065.pdf
Data Center Network Design for Media and Entertainment Industry – BRKDCN-2924 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2924.pdf
Datacenter Operations Maintenance and Migration Best Practices – BRKDCN-2958 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2023/pdf/BRKDCN-2958.pdf
